Datetime,Open,High,Low,Close,MA50
9/5/14 0:00,1.293,1.29878,1.29248,1.29505,1.3371836
9/7/14 0:00,1.29556,1.29583,1.29491,1.29518,1.3357982
9/8/14 0:00,1.29518,1.2959,1.28814,1.28912,1.3344934
9/9/14 0:00,1.28912,1.29574,1.28594,1.2941,1.333065
9/10/14 0:00,1.29409,1.29629,1.28838,1.29167,1.3317426
9/11/14 0:00,1.29166,1.29517,1.2897,1.29224,1.3303326
9/12/14 0:00,1.29224,1.29793,1.29088,1.29616,1.3290362
9/14/14 0:00,1.29719,1.29727,1.29587,1.29595,1.3279032
9/15/14 0:00,1.29595,1.29691,1.29086,1.29384,1.326785
9/16/14 0:00,1.29385,1.2995,1.29223,1.29579,1.3256156
9/17/14 0:00,1.29579,1.29813,1.28344,1.28488,1.3244708
9/18/14 0:00,1.28489,1.29302,1.28485,1.29202,1.3231242
9/19/14 0:00,1.29202,1.29288,1.28275,1.28281,1.3220312
9/21/14 0:00,1.28331,1.28442,1.28257,1.28398,1.3207654
9/22/14 0:00,1.28396,1.28677,1.28162,1.28501,1.3195146
9/23/14 0:00,1.28501,1.29012,1.28394,1.28488,1.3183578
9/24/14 0:00,1.28489,1.28636,1.27741,1.27767,1.317198
9/25/14 0:00,1.27768,1.27832,1.2697,1.2755,1.3158768
9/26/14 0:00,1.27549,1.276,1.26769,1.2682,1.3145672
9/28/14 0:00,1.26808,1.26834,1.26664,1.26753,1.3131422
9/29/14 0:00,1.26755,1.27147,1.26636,1.269,1.3117148
9/30/14 0:00,1.26898,1.27022,1.2571,1.26276,1.3102424
10/1/14 0:00,1.2628,1.26396,1.25836,1.26216,1.3086416
10/2/14 0:00,1.26216,1.26987,1.26138,1.26681,1.3070416
10/3/14 0:00,1.26681,1.2669,1.25005,1.25145,1.305635
10/5/14 0:00,1.25107,1.2515,1.25089,1.25124,1.3039048
10/6/14 0:00,1.25126,1.26749,1.25121,1.26432,1.3022152
10/7/14 0:00,1.26431,1.26833,1.25837,1.26647,1.3006846
10/8/14 0:00,1.26648,1.27548,1.26226,1.27406,1.2992054
10/9/14 0:00,1.27405,1.27913,1.2664,1.26881,1.2979222
10/10/14 0:00,1.26882,1.2716,1.26054,1.26268,1.2965688
10/12/14 0:00,1.26311,1.26474,1.26201,1.26396,1.295091
10/13/14 0:00,1.26397,1.27679,1.26336,1.27217,1.2936476
10/14/14 0:00,1.27216,1.27314,1.26315,1.26412,1.2922958
10/15/14 0:00,1.26412,1.28865,1.26247,1.28202,1.2907992
10/16/14 0:00,1.28202,1.28449,1.27057,1.28042,1.2897196
10/17/14 0:00,1.28043,1.28369,1.27436,1.27589,1.2886874
10/19/14 0:00,1.27507,1.27599,1.27364,1.27473,1.2876872
10/20/14 0:00,1.27473,1.28168,1.27312,1.27941,1.2866248
10/21/14 0:00,1.27942,1.28401,1.27064,1.27136,1.2857346
10/22/14 0:00,1.27136,1.27396,1.26372,1.26415,1.2847676
10/23/14 0:00,1.26415,1.26766,1.26137,1.26492,1.2836786
10/24/14 0:00,1.26492,1.26957,1.26349,1.26688,1.2826376
10/26/14 0:00,1.26754,1.26857,1.26719,1.26758,1.2815914
10/27/14 0:00,1.26759,1.27231,1.26657,1.27022,1.2805748
10/28/14 0:00,1.27022,1.27648,1.26845,1.27369,1.279717
10/29/14 0:00,1.2737,1.27705,1.26264,1.26316,1.2789372
10/30/14 0:00,1.26318,1.26329,1.25474,1.2609,1.2779382
10/31/14 0:00,1.26088,1.26089,1.2486,1.25235,1.276894
11/2/14 0:00,1.25067,1.25138,1.25017,1.25018,1.275645
11/3/14 0:00,1.25019,1.25112,1.24396,1.24921,1.274789
11/4/14 0:00,1.24921,1.25773,1.24901,1.25516,1.2738722
11/5/14 0:00,1.25516,1.25669,1.24572,1.24775,1.2730718
11/6/14 0:00,1.24774,1.25333,1.23648,1.23803,1.2722444
11/7/14 0:00,1.238,1.24694,1.2358,1.24533,1.271123
11/9/14 0:00,1.24722,1.24801,1.24598,1.246,1.2701962
11/10/14 0:00,1.24599,1.25091,1.24181,1.24259,1.2692714
11/11/14 0:00,1.24257,1.24991,1.23943,1.24756,1.2682
11/12/14 0:00,1.24756,1.24978,1.24194,1.24298,1.2672322
11/13/14 0:00,1.24298,1.24915,1.24279,1.24735,1.266215
11/14/14 0:00,1.24736,1.25463,1.23985,1.25249,1.2652462
11/16/14 0:00,1.25301,1.25321,1.25139,1.25211,1.2645984
11/17/14 0:00,1.25211,1.25774,1.24435,1.245,1.2638002
11/18/14 0:00,1.245,1.2545,1.24491,1.25322,1.263044
11/19/14 0:00,1.25322,1.25985,1.25123,1.25405,1.2624288
11/20/14 0:00,1.25404,1.25752,1.25042,1.25431,1.2618096
11/21/14 0:00,1.2543,1.25682,1.2375,1.23871,1.2611982
11/23/14 0:00,1.23627,1.23753,1.23622,1.23715,1.260419
11/24/14 0:00,1.23716,1.24446,1.23716,1.24338,1.259652
11/25/14 0:00,1.24339,1.24869,1.24018,1.24795,1.2591556
11/26/14 0:00,1.24795,1.25312,1.24437,1.25042,1.258764
11/27/14 0:00,1.25042,1.25235,1.24558,1.24595,1.2583924
11/28/14 0:00,1.24596,1.24902,1.24263,1.24497,1.2580562
11/30/14 0:00,1.24631,1.24641,1.24317,1.24365,1.2577124
12/1/14 0:00,1.24368,1.25067,1.24194,1.24699,1.2572492
12/2/14 0:00,1.24699,1.24762,1.23769,1.23876,1.25716
12/3/14 0:00,1.23876,1.23905,1.23012,1.2314,1.2569104
12/4/14 0:00,1.2314,1.24563,1.22795,1.23857,1.256252
12/5/14 0:00,1.23855,1.23931,1.22709,1.22825,1.255694
12/7/14 0:00,1.22864,1.23027,1.22804,1.22938,1.2547778
12/8/14 0:00,1.22935,1.23439,1.22472,1.23147,1.2539892
12/9/14 0:00,1.23147,1.24475,1.2292,1.2388,1.253365
12/10/14 0:00,1.2388,1.24866,1.23622,1.24804,1.2528618
12/11/14 0:00,1.24803,1.24951,1.23702,1.23931,1.2523792
12/12/14 0:00,1.23931,1.24851,1.23843,1.24595,1.251883
12/14/14 0:00,1.2474,1.24777,1.24562,1.24638,1.2511616
12/15/14 0:00,1.24638,1.24786,1.24146,1.24402,1.2504808
12/16/14 0:00,1.24401,1.25699,1.24355,1.25106,1.2498434
12/17/14 0:00,1.25106,1.25159,1.23209,1.23368,1.24937
12/18/14 0:00,1.23367,1.23524,1.22657,1.22883,1.2484554
12/19/14 0:00,1.22883,1.23022,1.22201,1.22265,1.2476048
12/21/14 0:00,1.22229,1.22264,1.22198,1.22245,1.2467748
12/22/14 0:00,1.22245,1.22725,1.22166,1.2223,1.2459254
12/23/14 0:00,1.22231,1.22456,1.21646,1.21752,1.2450338
12/24/14 0:00,1.21752,1.22201,1.21695,1.21911,1.2440326
12/25/14 0:00,1.21917,1.22283,1.21869,1.22079,1.2430104
12/26/14 0:00,1.22075,1.22218,1.21686,1.21777,1.2419524
12/28/14 0:00,1.21792,1.21804,1.21672,1.21682,1.2410446
12/29/14 0:00,1.21682,1.2221,1.21429,1.21533,1.240163
12/30/14 0:00,1.21535,1.21873,1.21239,1.21613,1.2394226
12/31/14 0:00,1.21613,1.21697,1.20968,1.20976,1.2387416
1/1/15 0:00,1.21038,1.21073,1.20783,1.20869,1.2379526
1/2/15 0:00,1.20871,1.2089,1.20004,1.20017,1.2370232
1/4/15 0:00,1.19495,1.19537,1.18677,1.19469,1.2360716
1/5/15 0:00,1.19469,1.19762,1.18872,1.19374,1.2352048
1/6/15 0:00,1.19374,1.19687,1.18461,1.18722,1.234173
1/7/15 0:00,1.18722,1.18966,1.18022,1.18337,1.2329974
1/8/15 0:00,1.18337,1.18475,1.17543,1.1792,1.231813
1/9/15 0:00,1.1792,1.1846,1.17629,1.18406,1.2304458
1/11/15 0:00,1.18452,1.18699,1.1845,1.18697,1.2292674
1/12/15 0:00,1.18697,1.18708,1.17861,1.18318,1.2280598
1/13/15 0:00,1.18319,1.18596,1.17531,1.1777,1.2266736
1/14/15 0:00,1.17771,1.18464,1.17273,1.1784,1.2251854
1/15/15 0:00,1.1784,1.17903,1.15675,1.1636,1.2238534
1/16/15 0:00,1.16361,1.16487,1.146,1.15626,1.222061
1/18/15 0:00,1.15515,1.15735,1.15515,1.15612,1.2201052
1/19/15 0:00,1.15614,1.16388,1.15514,1.15947,1.2181414
1/20/15 0:00,1.15946,1.1615,1.15405,1.15454,1.2165566
1/21/15 0:00,1.15454,1.16799,1.15412,1.16147,1.2149044
1/22/15 0:00,1.16146,1.16505,1.1316,1.13467,1.2132662
1/23/15 0:00,1.13468,1.1374,1.11146,1.1202,1.2110006
1/25/15 0:00,1.11521,1.11562,1.10979,1.11417,1.2083962
1/26/15 0:00,1.11417,1.12954,1.11381,1.12496,1.2057606
1/27/15 0:00,1.12496,1.14225,1.12237,1.13678,1.2033604
1/28/15 0:00,1.13678,1.13821,1.12725,1.1283,1.201223
1/29/15 0:00,1.12829,1.13678,1.12619,1.13337,1.1988492
1/30/15 0:00,1.13338,1.13635,1.12783,1.12826,1.1967414
2/1/15 0:00,1.13112,1.13192,1.13005,1.1307,1.1946786
2/2/15 0:00,1.1307,1.13621,1.12922,1.13387,1.1925212
2/3/15 0:00,1.13386,1.15338,1.13124,1.14565,1.1906336
2/4/15 0:00,1.14564,1.14848,1.13039,1.13165,1.188959
2/5/15 0:00,1.13165,1.14988,1.13159,1.14705,1.1869626
2/6/15 0:00,1.14705,1.14735,1.13119,1.13128,1.1851276
2/8/15 0:00,1.12957,1.13254,1.12953,1.13135,1.1827924
2/9/15 0:00,1.13135,1.13595,1.12703,1.13242,1.1806332
2/10/15 0:00,1.13242,1.13454,1.12729,1.13185,1.1783626
2/11/15 0:00,1.13185,1.13516,1.128,1.13108,1.176072
2/12/15 0:00,1.13109,1.14228,1.13034,1.14037,1.1738132
2/13/15 0:00,1.14037,1.14427,1.138,1.13877,1.1715994
2/15/15 0:00,1.1399,1.14006,1.13891,1.13975,1.1697012
2/16/15 0:00,1.13975,1.1429,1.13193,1.13322,1.1679196
2/17/15 0:00,1.13322,1.14489,1.13218,1.14039,1.166131
2/18/15 0:00,1.14039,1.14156,1.13339,1.13995,1.1644898
2/19/15 0:00,1.13995,1.145,1.13552,1.13657,1.1628428
2/20/15 0:00,1.13655,1.14297,1.1279,1.13773,1.1612238
2/22/15 0:00,1.13911,1.13961,1.13771,1.13802,1.1595962
2/23/15 0:00,1.13802,1.13932,1.12951,1.13336,1.1579408
2/24/15 0:00,1.13336,1.13581,1.12883,1.13393,1.1562526
2/25/15 0:00,1.13392,1.13886,1.13358,1.13638,1.1545948
2/26/15 0:00,1.13637,1.13796,1.11836,1.12026,1.1530158
2/27/15 0:00,1.12024,1.12451,1.11756,1.11953,1.1510984
3/1/15 0:00,1.11808,1.11867,1.11601,1.11607,1.1492938
3/2/15 0:00,1.11609,1.12405,1.11609,1.11766,1.1474414
3/3/15 0:00,1.11765,1.12175,1.11546,1.11827,1.1457912
3/4/15 0:00,1.11826,1.11856,1.10616,1.1079,1.1442628
3/5/15 0:00,1.10791,1.11142,1.09874,1.10316,1.142546
3/6/15 0:00,1.10316,1.10325,1.0839,1.0844,1.1408648
3/8/15 0:00,1.08302,1.08463,1.08228,1.08446,1.1388854
3/9/15 0:00,1.08445,1.09065,1.08296,1.08348,1.1369906
3/10/15 0:00,1.08351,1.08368,1.06679,1.07066,1.134979
3/11/15 0:00,1.07065,1.0717,1.05112,1.05477,1.1326528
3/12/15 0:00,1.05478,1.06837,1.0494,1.06264,1.1300846
3/13/15 0:00,1.06267,1.06347,1.04624,1.04943,1.1277834
3/15/15 0:00,1.04701,1.05054,1.04697,1.04837,1.125204
3/16/15 0:00,1.04837,1.06193,1.04834,1.05717,1.1228994
3/17/15 0:00,1.05715,1.06507,1.05514,1.0595,1.1209176
3/18/15 0:00,1.05948,1.10351,1.05799,1.08485,1.1189852
3/19/15 0:00,1.08486,1.09193,1.06128,1.06688,1.1174928
3/20/15 0:00,1.0669,1.08816,1.06555,1.0816,1.1157396
3/22/15 0:00,1.08404,1.08828,1.08155,1.08251,1.1141422
3/23/15 0:00,1.08253,1.09713,1.07673,1.09441,1.113099
3/24/15 0:00,1.09441,1.10292,1.08904,1.09045,1.1125832
3/25/15 0:00,1.09045,1.10144,1.09042,1.09632,1.1121088
3/26/15 0:00,1.09631,1.10522,1.08564,1.08848,1.111536
3/27/15 0:00,1.0885,1.09485,1.08011,1.08874,1.11057
3/29/15 0:00,1.08861,1.0895,1.08802,1.08828,1.1097788
3/30/15 0:00,1.08828,1.08842,1.08098,1.08292,1.108877
3/31/15 0:00,1.08289,1.08455,1.0713,1.07382,1.1079702
4/1/15 0:00,1.07398,1.07999,1.07184,1.07695,1.1068326
4/2/15 0:00,1.07694,1.0905,1.07502,1.08697,1.1056942
4/3/15 0:00,1.08699,1.1027,1.08638,1.09713,1.1045206
4/5/15 0:00,1.10004,1.10178,1.09877,1.09946,1.1038302
4/6/15 0:00,1.09946,1.10356,1.091,1.09343,1.1028784
4/7/15 0:00,1.09343,1.09547,1.08032,1.0822,1.1021214
4/8/15 0:00,1.0822,1.08873,1.07629,1.07846,1.1011384
4/9/15 0:00,1.07848,1.07886,1.06377,1.06665,1.1000592
4/10/15 0:00,1.06665,1.06837,1.05679,1.06022,1.0987552
4/12/15 0:00,1.05853,1.0617,1.05849,1.06064,1.097338
4/13/15 0:00,1.06064,1.0619,1.05203,1.05719,1.0957434
4/14/15 0:00,1.05717,1.07074,1.05315,1.06466,1.0941118
4/15/15 0:00,1.06466,1.07017,1.05708,1.06763,1.09261
4/16/15 0:00,1.06763,1.08175,1.06247,1.0758,1.0912982
4/17/15 0:00,1.07581,1.08487,1.07335,1.08048,1.0900064
4/19/15 0:00,1.08186,1.0821,1.07887,1.08082,1.088817
4/20/15 0:00,1.08082,1.08185,1.07124,1.07485,1.087702
4/21/15 0:00,1.07485,1.07811,1.06599,1.07384,1.0864444
4/22/15 0:00,1.07383,1.08008,1.07086,1.07245,1.0851608
4/23/15 0:00,1.07247,1.08452,1.06659,1.08138,1.0839426
4/24/15 0:00,1.08138,1.09,1.07848,1.08706,1.0828916
4/26/15 0:00,1.08634,1.08744,1.08594,1.08655,1.0819052
4/27/15 0:00,1.08657,1.09266,1.08192,1.08764,1.081231
4/28/15 0:00,1.08761,1.0991,1.08598,1.09677,1.0805932
4/29/15 0:00,1.09678,1.11879,1.09595,1.11121,1.0802072
4/30/15 0:00,1.11121,1.12662,1.10712,1.12143,1.0800782
5/1/15 0:00,1.12117,1.129,1.11746,1.11948,1.0801414
5/3/15 0:00,1.11918,1.12005,1.11822,1.11885,1.080373
5/4/15 0:00,1.11885,1.12245,1.11228,1.11487,1.0806868
5/5/15 0:00,1.11487,1.12231,1.10663,1.11797,1.0812962
5/6/15 0:00,1.11794,1.137,1.1175,1.13391,1.0819664
5/7/15 0:00,1.13391,1.13916,1.12282,1.12444,1.082975
5/8/15 0:00,1.12445,1.1288,1.1179,1.12015,1.0840506
5/10/15 0:00,1.11975,1.12065,1.11919,1.11958,1.0853582
5/11/15 0:00,1.11958,1.12025,1.1131,1.11456,1.086497
5/12/15 0:00,1.11457,1.12787,1.11343,1.12189,1.0877996
5/13/15 0:00,1.12187,1.13827,1.12023,1.13469,1.08927
5/14/15 0:00,1.13469,1.14447,1.13406,1.14022,1.0908204
5/15/15 0:00,1.14022,1.14669,1.13239,1.14484,1.0924348
5/17/15 0:00,1.14469,1.14492,1.14375,1.1444,1.0936346
5/18/15 0:00,1.14441,1.14468,1.12987,1.13241,1.095185
5/19/15 0:00,1.13242,1.13259,1.11184,1.11425,1.0962012
5/20/15 0:00,1.11425,1.11522,1.10621,1.11012,1.096836
5/21/15 0:00,1.11014,1.11813,1.10797,1.11091,1.0971502
5/22/15 0:00,1.11092,1.12083,1.10023,1.10074,1.0975594
5/24/15 0:00,1.10016,1.10095,1.09644,1.09911,1.0976478
5/25/15 0:00,1.09911,1.10067,1.0959,1.09682,1.0978604
5/26/15 0:00,1.09683,1.09706,1.08633,1.08864,1.098022
5/27/15 0:00,1.08864,1.0929,1.08192,1.08975,1.0980292
5/28/15 0:00,1.08975,1.09742,1.08671,1.09624,1.0981658
5/29/15 0:00,1.09624,1.10062,1.09258,1.09831,1.0986142
5/31/15 0:00,1.09803,1.09885,1.09521,1.09579,1.0990414
6/1/15 0:00,1.09571,1.0979,1.08873,1.09215,1.0992178
6/2/15 0:00,1.09219,1.11942,1.09159,1.11476,1.0991182
6/3/15 0:00,1.11477,1.1285,1.10794,1.12609,1.0994242
6/4/15 0:00,1.12609,1.13798,1.11798,1.12073,1.1000774
6/5/15 0:00,1.12071,1.12801,1.10495,1.11124,1.100848
6/7/15 0:00,1.10966,1.11111,1.10945,1.11023,1.1015036
6/8/15 0:00,1.11023,1.13068,1.10842,1.128,1.1023752
6/9/15 0:00,1.12802,1.13454,1.1214,1.12926,1.1037308
6/10/15 0:00,1.12926,1.13865,1.126,1.13099,1.1051032
6/11/15 0:00,1.13099,1.13315,1.1182,1.12458,1.1065792
6/12/15 0:00,1.12457,1.12965,1.11512,1.12648,1.1077776
6/14/15 0:00,1.12102,1.1231,1.12086,1.12242,1.1089546
6/15/15 0:00,1.1224,1.12944,1.11891,1.12753,1.109887
6/16/15 0:00,1.12752,1.13298,1.12048,1.12413,1.110828
6/17/15 0:00,1.12414,1.13702,1.12065,1.13631,1.1116942
6/18/15 0:00,1.13626,1.14364,1.13383,1.13712,1.1129234
6/19/15 0:00,1.13714,1.13872,1.1292,1.13487,1.114189
6/21/15 0:00,1.13771,1.1378,1.13575,1.13613,1.1154374
6/22/15 0:00,1.13613,1.14102,1.1312,1.13451,1.1165324
6/23/15 0:00,1.1345,1.1346,1.11351,1.11745,1.1174814
6/24/15 0:00,1.11744,1.12347,1.11597,1.12054,1.1180994
6/25/15 0:00,1.12056,1.12276,1.11537,1.12025,1.1187574
6/26/15 0:00,1.12029,1.12197,1.11301,1.11625,1.119227
6/28/15 0:00,1.10049,1.10161,1.09545,1.09743,1.1193278
6/29/15 0:00,1.09742,1.12783,1.09742,1.12181,1.1188478
6/30/15 0:00,1.12184,1.12435,1.11124,1.11337,1.1188944
7/1/15 0:00,1.11318,1.11713,1.10321,1.10368,1.1187848
7/2/15 0:00,1.10368,1.11214,1.10365,1.10858,1.118561
7/3/15 0:00,1.10857,1.11177,1.1065,1.11092,1.1183732
7/5/15 0:00,1.09932,1.1039,1.0969,1.09945,1.1179134
7/6/15 0:00,1.09946,1.10954,1.09936,1.10472,1.1174136
7/7/15 0:00,1.10474,1.10517,1.09163,1.10074,1.117105
7/8/15 0:00,1.10073,1.10927,1.09743,1.10709,1.1167282
7/9/15 0:00,1.10708,1.11249,1.09915,1.10605,1.1165788
7/10/15 0:00,1.10606,1.12157,1.10549,1.11519,1.116262
7/12/15 0:00,1.10922,1.11443,1.10918,1.11292,1.115872
7/13/15 0:00,1.11292,1.11968,1.0981,1.09825,1.115326
7/14/15 0:00,1.09828,1.10832,1.09653,1.10063,1.1143942
7/15/15 0:00,1.10063,1.10355,1.09299,1.09376,1.1135188
7/16/15 0:00,1.09376,1.09482,1.08553,1.08833,1.1127458
7/17/15 0:00,1.08833,1.09069,1.08279,1.08279,1.1122274
7/19/15 0:00,1.08295,1.0844,1.08282,1.083,1.1116808
7/20/15 0:00,1.08299,1.08702,1.08086,1.08333,1.1111226
7/21/15 0:00,1.08334,1.09685,1.08116,1.09364,1.1107744
7/22/15 0:00,1.09363,1.09666,1.08693,1.0924,1.110665
7/23/15 0:00,1.0924,1.10179,1.09216,1.09871,1.1105766
7/24/15 0:00,1.0987,1.09957,1.09253,1.09812,1.110778
7/26/15 0:00,1.09813,1.09827,1.09689,1.09721,1.1109454
7/27/15 0:00,1.09723,1.11292,1.0971,1.10884,1.1109648
7/28/15 0:00,1.10884,1.10996,1.10221,1.1065,1.1111754
7/29/15 0:00,1.10651,1.1084,1.09669,1.09812,1.1113896
7/30/15 0:00,1.09815,1.09847,1.08933,1.09404,1.111509
7/31/15 0:00,1.09404,1.1114,1.09211,1.09841,1.1110946
8/2/15 0:00,1.09705,1.0983,1.0966,1.09674,1.110541
8/3/15 0:00,1.09675,1.09957,1.09413,1.09506,1.1100612
8/4/15 0:00,1.09507,1.09875,1.08789,1.0885,1.1097376
8/5/15 0:00,1.08849,1.09342,1.08481,1.09029,1.109303
8/6/15 0:00,1.09029,1.09439,1.08737,1.09223,1.1085488
8/7/15 0:00,1.09223,1.09783,1.08553,1.09647,1.1078082
8/9/15 0:00,1.09627,1.09675,1.09581,1.09583,1.1071178
8/10/15 0:00,1.09583,1.10414,1.09254,1.10155,1.1065428
8/11/15 0:00,1.10155,1.10882,1.09604,1.10417,1.1060442
8/12/15 0:00,1.10416,1.12133,1.10242,1.11546,1.1056792
8/13/15 0:00,1.11547,1.1189,1.108,1.11581,1.1054378
8/14/15 0:00,1.11581,1.11887,1.10978,1.11079,1.1052714
8/16/15 0:00,1.11155,1.11177,1.10913,1.1094,1.104761
8/17/15 0:00,1.1094,1.11249,1.10588,1.10755,1.1042066
8/18/15 0:00,1.10756,1.10938,1.10175,1.10298,1.1036602
8/19/15 0:00,1.10298,1.11342,1.10178,1.11181,1.1029972
8/20/15 0:00,1.11181,1.12446,1.11072,1.12349,1.1025432
8/21/15 0:00,1.12349,1.13887,1.123,1.13828,1.102664
8/23/15 0:00,1.13748,1.1395,1.13697,1.13761,1.1030188
8/24/15 0:00,1.13761,1.17139,1.13692,1.15804,1.103366
8/25/15 0:00,1.15806,1.15845,1.13968,1.1553,1.1042018
8/26/15 0:00,1.15534,1.15609,1.12914,1.13388,1.1053592
8/27/15 0:00,1.13386,1.13644,1.1203,1.1243,1.1056006
8/28/15 0:00,1.12429,1.13097,1.11559,1.118,1.1058192
8/30/15 0:00,1.11703,1.12152,1.11693,1.12111,1.1061056
8/31/15 0:00,1.12111,1.12624,1.11803,1.12239,1.1063562
9/1/15 0:00,1.1224,1.1332,1.12232,1.12954,1.1065856
9/2/15 0:00,1.12952,1.13005,1.12113,1.12118,1.1071874
9/3/15 0:00,1.12122,1.12434,1.10873,1.1124,1.1075166
9/4/15 0:00,1.11239,1.11895,1.10898,1.11499,1.1077498
9/6/15 0:00,1.11627,1.11628,1.11421,1.1154,1.1079078
9/7/15 0:00,1.11539,1.11778,1.11213,1.11594,1.1080948
9/8/15 0:00,1.11594,1.12296,1.11525,1.12066,1.1081098
9/9/15 0:00,1.12067,1.12246,1.11317,1.1218,1.1082646
9/10/15 0:00,1.12181,1.13018,1.11717,1.12823,1.1087356
9/11/15 0:00,1.12824,1.13495,1.12542,1.13348,1.1092876
9/13/15 0:00,1.13311,1.13593,1.13265,1.1342,1.110082
9/14/15 0:00,1.1342,1.13732,1.12834,1.1308,1.1109994
9/15/15 0:00,1.1308,1.13287,1.12588,1.12701,1.1119596
9/16/15 0:00,1.12701,1.13204,1.1214,1.12907,1.1128398
9/17/15 0:00,1.12908,1.14413,1.12846,1.14022,1.1137546
9/18/15 0:00,1.14022,1.14599,1.12694,1.12974,1.1146862
9/20/15 0:00,1.12807,1.12975,1.12807,1.12906,1.115433
9/21/15 0:00,1.12906,1.13299,1.11812,1.1188,1.11604
9/22/15 0:00,1.11881,1.12075,1.11132,1.11203,1.1164536
9/23/15 0:00,1.11203,1.12129,1.11051,1.11874,1.11675
9/24/15 0:00,1.11874,1.12958,1.116,1.118,1.116948
9/25/15 0:00,1.11799,1.12131,1.11161,1.11922,1.117178
9/27/15 0:00,1.11831,1.12007,1.11831,1.11993,1.1176
9/28/15 0:00,1.11993,1.12477,1.11468,1.12292,1.1181178
9/29/15 0:00,1.12293,1.12813,1.11939,1.1253,1.118608
9/30/15 0:00,1.12531,1.12614,1.11574,1.11696,1.1191792
10/1/15 0:00,1.11704,1.1209,1.11351,1.11918,1.1196172
10/2/15 0:00,1.11917,1.13183,1.11505,1.12077,1.1202308
10/4/15 0:00,1.12173,1.12247,1.1207,1.12192,1.1208404
10/5/15 0:00,1.1219,1.12892,1.11734,1.11952,1.1214342
10/6/15 0:00,1.11952,1.12796,1.1172,1.12676,1.1218952
10/7/15 0:00,1.12676,1.12841,1.12115,1.12378,1.1225138
10/8/15 0:00,1.12377,1.13273,1.12377,1.12844,1.1229584
10/9/15 0:00,1.12843,1.13871,1.12671,1.13571,1.1234438
10/11/15 0:00,1.13603,1.13692,1.13544,1.13675,1.1238488
10/12/15 0:00,1.13675,1.13968,1.13517,1.13518,1.1242676
10/13/15 0:00,1.13519,1.1411,1.13442,1.13833,1.1247554
10/14/15 0:00,1.13836,1.14891,1.13832,1.14736,1.125334
10/15/15 0:00,1.14736,1.1495,1.13632,1.13663,1.1261302
10/16/15 0:00,1.13662,1.1395,1.13344,1.13466,1.1268032
10/18/15 0:00,1.13552,1.13606,1.13513,1.13578,1.1272602
10/19/15 0:00,1.13578,1.13789,1.13058,1.13285,1.127506
10/20/15 0:00,1.13286,1.13871,1.1324,1.13543,1.1273974
10/21/15 0:00,1.13544,1.13775,1.13345,1.13459,1.1273538
10/22/15 0:00,1.13459,1.13509,1.10719,1.10818,1.1268848
10/23/15 0:00,1.1082,1.11398,1.09966,1.10165,1.1259424
10/25/15 0:00,1.1002,1.10245,1.09993,1.10186,1.1252978
10/26/15 0:00,1.10186,1.10682,1.10039,1.10589,1.124849
10/27/15 0:00,1.10589,1.10784,1.10303,1.10325,1.1246068
10/28/15 0:00,1.10327,1.10956,1.08969,1.09236,1.1242496
10/29/15 0:00,1.09236,1.09978,1.09036,1.09886,1.123649
10/30/15 0:00,1.09886,1.10722,1.09655,1.10044,1.1230354
11/1/15 0:00,1.10354,1.10377,1.10186,1.10228,1.1226206
11/2/15 0:00,1.10227,1.10525,1.10002,1.10146,1.1224182
11/3/15 0:00,1.10145,1.10301,1.09363,1.09617,1.1221476
11/4/15 0:00,1.09617,1.09657,1.08442,1.08636,1.121763
11/5/15 0:00,1.08635,1.08972,1.08336,1.08835,1.1211714
11/6/15 0:00,1.08834,1.08937,1.07056,1.07377,1.1205252
11/8/15 0:00,1.07284,1.07354,1.07195,1.07292,1.1195646
11/9/15 0:00,1.07291,1.07899,1.07266,1.07599,1.1184584
11/10/15 0:00,1.07601,1.0764,1.06744,1.07366,1.1173086
11/11/15 0:00,1.07365,1.07737,1.07059,1.07633,1.1160978
11/12/15 0:00,1.07633,1.083,1.06912,1.08081,1.1150084
11/13/15 0:00,1.08082,1.08094,1.0714,1.07701,1.1140844
11/15/15 0:00,1.07397,1.07452,1.06868,1.07001,1.1130432
11/16/15 0:00,1.07002,1.0758,1.06745,1.06871,1.111639
11/17/15 0:00,1.06873,1.06906,1.06308,1.0643,1.1104184
11/18/15 0:00,1.0643,1.06923,1.06168,1.06712,1.1091232
11/19/15 0:00,1.06712,1.07629,1.06671,1.07258,1.1080896
11/20/15 0:00,1.07258,1.07281,1.06398,1.0645,1.1073006
11/22/15 0:00,1.06383,1.0646,1.06353,1.06372,1.1062158
11/23/15 0:00,1.06375,1.06567,1.05926,1.06364,1.1051302
11/24/15 0:00,1.06363,1.06734,1.06196,1.06428,1.1040186
11/25/15 0:00,1.06427,1.06892,1.0566,1.06229,1.1029056
11/26/15 0:00,1.06228,1.06272,1.05999,1.06063,1.101693
11/27/15 0:00,1.06063,1.0638,1.05684,1.05923,1.1003996
11/29/15 0:00,1.05883,1.05939,1.05817,1.0583,1.099245
11/30/15 0:00,1.05831,1.0595,1.05579,1.05698,1.0980274
12/1/15 0:00,1.05696,1.0637,1.05632,1.06262,1.0967516
12/2/15 0:00,1.06263,1.06324,1.05508,1.06104,1.0955656
12/3/15 0:00,1.06105,1.09812,1.0522,1.09177,1.094396
12/4/15 0:00,1.09176,1.09562,1.08361,1.08818,1.0936962
